year,month,day_type,zone_name,dir,avg_daily_zone_vol,dir_avg_daily_vol,zone_vol_percent,avg_trip_duration,avg_trip_length
2019,8,5: Weekend Day (Sa-Su),GWB-EB,EB,295307,704921,41.89221203510748012900,6790,65.2
2019,8,5: Weekend Day (Sa-Su),HT-EB,EB,60487,704921,8.58067783482120691500,5231,32.5
2019,8,5: Weekend Day (Sa-Su),LT-EB,EB,108399,704921,15.37746782972843765500,5163,36.6
2019,8,5: Weekend Day (Sa-Su),OB-EB,EB,106839,704921,15.15616643567151496400,5497,54.1
2019,8,5: Weekend Day (Sa-Su),BB-WB,WB,13756,758013,1.81474460200550650200,3671,25.6
2019,8,5: Weekend Day (Sa-Su),GB-WB,WB,112818,758013,14.88338590499107535100,6477,72.3
2019,8,5: Weekend Day (Sa-Su),GWB-WB,WB,303327,758013,40.01606832600496297600,6394,66.6
2019,8,5: Weekend Day (Sa-Su),HT-WB,WB,84407,758013,11.13529715189581181300,5798,41
2019,8,5: Weekend Day (Sa-Su),LT-WB,WB,140136,758013,18.48728188038991415700,5271,41
2019,8,5: Weekend Day (Sa-Su),OB-WB,WB,103569,758013,13.66322213471272920100,5172,53.5
2019,9,0: All Days (M-Su),BB-EB,EB,20866,629277,3.31586884631092507800,4493,31.3
2019,9,0: All Days (M-Su),GB-EB,EB,86987,629277,13.82332422764537715500,6071,55.7
2019,9,0: All Days (M-Su),GWB-EB,EB,237261,629277,37.70374572723935564100,5985,52
2019,9,0: All Days (M-Su),HT-EB,EB,69935,629277,11.11354776990101338500,4846,26.9
2019,9,0: All Days (M-Su),LT-EB,EB,138381,629277,21.99047478296521245800,4733,29.2
2019,9,0: All Days (M-Su),OB-EB,EB,75847,629277,12.05303864593811628300,4936,45.6
2019,9,0: All Days (M-Su),BB-WB,WB,13987,669081,2.09047932910962947700,3826,24.2
2019,9,0: All Days (M-Su),GB-WB,WB,87663,669081,13.10200110300546570600,5763,56.3
2019,9,0: All Days (M-Su),GWB-WB,WB,238225,669081,35.60480719075866748600,5728,51.6
2019,9,0: All Days (M-Su),HT-WB,WB,86157,669081,12.87691624780856129500,5370,33.1
2019,9,0: All Days (M-Su),LT-WB,WB,171857,669081,25.68552985363506062800,4985,32.3
2019,9,0: All Days (M-Su),OB-WB,WB,71192,669081,10.64026627568261540800,4592,43.7
2019,9,1: Weekday (M-Th),BB-EB,EB,18595,595550,3.12232390227520779100,4221,27.8
2019,9,1: Weekday (M-Th),GB-EB,EB,79176,595550,13.29460162874653681500,5880,51.4
2019,9,1: Weekday (M-Th),GWB-EB,EB,213975,595550,35.92897321803375031500,5833,49.3
2019,9,1: Weekday (M-Th),HT-EB,EB,72796,595550,12.22332297875913021600,4731,25.8
2019,9,1: Weekday (M-Th),LT-EB,EB,148331,595550,24.90655696415078498900,4654,27.8
2019,9,1: Weekday (M-Th),OB-EB,EB,62677,595550,10.52422130803458987500,4883,44
2019,9,1: Weekday (M-Th),BB-WB,WB,14233,626735,2.27097577125898505700,3914,24.5
2019,9,1: Weekday (M-Th),GB-WB,WB,74950,626735,11.95880236463577109900,5510,50.2
2019,9,1: Weekday (M-Th),GWB-WB,WB,209853,626735,33.48352972149313505700,5544,47.7
2019,9,1: Weekday (M-Th),HT-WB,WB,86174,626735,13.74967091354400185100,5212,31
2019,9,1: Weekday (M-Th),LT-WB,WB,185150,626735,29.54199143178536383000,4863,30.4
2019,9,1: Weekday (M-Th),OB-WB,WB,56375,626735,8.99502979728274310500,4442,40.1
2019,9,2: Weekday2 (M-F),BB-EB,EB,19114,602245,3.17379139718885171300,4276,28.1
2019,9,2: Weekday2 (M-F),GB-EB,EB,79666,602245,13.22817125920514076500,5925,51.8
2019,9,2: Weekday2 (M-F),GWB-EB,EB,216987,602245,36.02968891398019078600,5905,50
2019,9,2: Weekday2 (M-F),HT-EB,EB,72961,602245,12.11483698494798628500,4723,25.8
2019,9,2: Weekday2 (M-F),LT-EB,EB,150286,602245,24.95429600909928683500,4656,28
2019,9,2: Weekday2 (M-F),OB-EB,EB,63231,602245,10.49921543557854361600,4849,43.6
2019,9,2: Weekday2 (M-F),BB-WB,WB,14350,639717,2.24317940589354355100,3924,24.4
2019,9,2: Weekday2 (M-F),GB-WB,WB,78411,639717,12.25713870352046295500,5713,52.4
2019,9,2: Weekday2 (M-F),GWB-WB,WB,215516,639717,33.68927197495142383300,5719,48.9
2019,9,2: Weekday2 (M-F),HT-WB,WB,86633,639717,13.54239452758016435400,5234,31.1
2019,9,2: Weekday2 (M-F),LT-WB,WB,185173,639717,28.94608084512370313700,4927,30.8
2019,9,2: Weekday2 (M-F),OB-WB,WB,59634,639717,9.32193454293070217000,4600,41.6
2019,9,3: Weekday3 (Tu-Th),BB-EB,EB,19346,594308,3.25521446791899149900,4189,26.8
2019,9,3: Weekday3 (Tu-Th),GB-EB,EB,76438,594308,12.86168114849539296100,5788,47.9
2019,9,3: Weekday3 (Tu-Th),GWB-EB,EB,210023,594308,35.33908343821722070000,5769,46.5
2019,9,3: Weekday3 (Tu-Th),HT-EB,EB,74381,594308,12.51556432018414694100,4715,24.8
2019,9,3: Weekday3 (Tu-Th),LT-EB,EB,153526,594308,25.83273319558208874900,4632,26.9
2019,9,3: Weekday3 (Tu-Th),OB-EB,EB,60594,594308,10.19572342960215915000,4789,41.9
2019,9,3: Weekday3 (Tu-Th),BB-WB,WB,14944,637323,2.34480789175975133500,3954,24.5
2019,9,3: Weekday3 (Tu-Th),GB-WB,WB,74603,637323,11.70568142056696525900,5487,48.3
2019,9,3: Weekday3 (Tu-Th),GWB-WB,WB,210642,637323,33.05105888223083114800,5526,45.7
2019,9,3: Weekday3 (Tu-Th),HT-WB,WB,87079,637323,13.66324454005268913900,5183,29.9
2019,9,3: Weekday3 (Tu-Th),LT-WB,WB,193449,637323,30.35336870001553372500,4891,29.8
2019,9,3: Weekday3 (Tu-Th),OB-WB,WB,56606,637323,8.88183856537422939400,4448,39.2
2019,9,4: Weekend2 (F-Su),BB-EB,EB,23836,673383,3.53973890044744224300,4779,35.1
2019,9,4: Weekend2 (F-Su),GB-EB,EB,97203,673383,14.43502434721399263100,6277,60.4
2019,9,4: Weekend2 (F-Su),GWB-EB,EB,267712,673383,39.75627540344796349200,6145,54.8
2019,9,4: Weekend2 (F-Su),HT-EB,EB,66195,673383,9.83021549400564017800,5012,28.3
2019,9,4: Weekend2 (F-Su),LT-EB,EB,125369,673383,18.61778512377057335900,4857,31.5
2019,9,4: Weekend2 (F-Su),OB-EB,EB,93068,673383,13.82096073111438809700,4984,47
2019,9,4: Weekend2 (F-Su),BB-WB,WB,13666,724459,1.88637314188932707000,3701,23.6
2019,9,4: Weekend2 (F-Su),GB-WB,WB,104287,724459,14.39515555745735783500,6005,62.1
2019,9,4: Weekend2 (F-Su),GWB-WB,WB,275326,724459,38.00435911487054477900,5913,55.6
2019,9,4: Weekend2 (F-Su),HT-WB,WB,86136,724459,11.88969976216735522600,5578,35.8
2019,9,4: Weekend2 (F-Su),LT-WB,WB,154474,724459,21.32266974390545220600,5184,35.5
2019,9,4: Weekend2 (F-Su),OB-WB,WB,90570,724459,12.50174267970996288300,4717,46.7
2019,9,5: Weekend Day (Sa-Su),BB-EB,EB,24953,692351,3.60409676594675244200,4898,37.4
2019,9,5: Weekend Day (Sa-Su),GB-EB,EB,104071,692351,15.03153747160038766500,6338,62.9
2019,9,5: Weekend Day (Sa-Su),GWB-EB,EB,284567,692351,41.10155109185947590200,6129,55.6
2019,9,5: Weekend Day (Sa-Su),HT-EB,EB,62875,692351,9.08137635390141705600,5183,29.8
2019,9,5: Weekend Day (Sa-Su),LT-EB,EB,110601,692351,15.97470069372327042200,4987,33.3
2019,9,5: Weekend Day (Sa-Su),OB-EB,EB,105284,692351,15.20673762296869651400,5061,48.4
2019,9,5: Weekend Day (Sa-Su),BB-WB,WB,13140,737595,1.78146543835031419700,3560,23.6
2019,9,5: Weekend Day (Sa-Su),GB-WB,WB,109250,737595,14.81165138050013896500,5847,63
2019,9,5: Weekend Day (Sa-Su),GWB-WB,WB,291211,737595,39.48115158047437957100,5742,56.4
2019,9,5: Weekend Day (Sa-Su),HT-WB,WB,85048,737595,11.53044692548078552600,5696,37.8
2019,9,5: Weekend Day (Sa-Su),LT-WB,WB,140785,737595,19.08703285678454978700,5170,37.4
2019,9,5: Weekend Day (Sa-Su),OB-WB,WB,98161,737595,13.30825181840983195400,4581,46.8
2019,10,0: All Days (M-Su),BB-EB,EB,18575,579443,3.20566475045863009800,4409,30.7
2019,10,0: All Days (M-Su),GB-EB,EB,80384,579443,13.87263285603588273600,6005,55
2019,10,0: All Days (M-Su),GWB-EB,EB,218771,579443,37.75539613042180162700,6076,53.6
2019,10,0: All Days (M-Su),HT-EB,EB,68996,579443,11.90729718022307629900,4920,27.2
2019,10,0: All Days (M-Su),LT-EB,EB,125137,579443,21.59608451564692299300,4708,29.1
2019,10,0: All Days (M-Su),OB-EB,EB,67580,579443,11.66292456721368624700,4814,44.4
2019,10,0: All Days (M-Su),BB-WB,WB,13341,616588,2.16368142098127112400,3861,24.6
2019,10,0: All Days (M-Su),GB-WB,WB,81298,616588,13.18514145588302075300,5845,56.4
2019,10,0: All Days (M-Su),GWB-WB,WB,215515,616588,34.95283722680298675900,5854,52.3
2019,10,0: All Days (M-Su),HT-WB,WB,81649,616588,13.24206763673636204400,5314,32.3
2019,10,0: All Days (M-Su),LT-WB,WB,161669,616588,26.21993940848670425000,5065,32.5
2019,10,0: All Days (M-Su),OB-WB,WB,63116,616588,10.23633285110965507000,4540,42.5
2019,10,1: Weekday (M-Th),BB-EB,EB,16615,548502,3.02915941965571684300,4107,26.2
2019,10,1: Weekday (M-Th),GB-EB,EB,72719,548502,13.25774564176611935800,5761,50.3
2019,10,1: Weekday (M-Th),GWB-EB,EB,198213,548502,36.13715173326624150900,5860,49.9
2019,10,1: Weekday (M-Th),HT-EB,EB,72040,548502,13.13395393271127543700,4799,26.1
2019,10,1: Weekday (M-Th),LT-EB,EB,132559,548502,24.16745973578947752200,4614,27.5
2019,10,1: Weekday (M-Th),OB-EB,EB,56356,548502,10.27452953681116933000,4706,42.3
2019,10,1: Weekday (M-Th),BB-WB,WB,13717,579185,2.36832790904460578200,3959,25.1
2019,10,1: Weekday (M-Th),GB-WB,WB,68906,579185,11.89706225126686637300,5526,49.7
2019,10,1: Weekday (M-Th),GWB-WB,WB,192269,579185,33.19647435620742940500,5650,47.6
2019,10,1: Weekday (M-Th),HT-WB,WB,83368,579185,14.39401918212660894200,5159,30.3
2019,10,1: Weekday (M-Th),LT-WB,WB,169801,579185,29.31723024594904909500,4957,30.5
2019,10,1: Weekday (M-Th),OB-WB,WB,51124,579185,8.82688605540544040300,4421,39.3
2019,10,2: Weekday2 (M-F),BB-EB,EB,17317,557174,3.10800575762688136900,4187,27.1
2019,10,2: Weekday2 (M-F),GB-EB,EB,73678,557174,13.22351724954861497500,5845,51.1
2019,10,2: Weekday2 (M-F),GWB-EB,EB,203219,557174,36.47316637172588814300,5970,51.2
2019,10,2: Weekday2 (M-F),HT-EB,EB,72150,557174,12.94927616866544382900,4807,26.1
2019,10,2: Weekday2 (M-F),LT-EB,EB,133323,557174,23.92843169279255672400,4631,27.8
2019,10,2: Weekday2 (M-F),OB-EB,EB,57487,557174,10.31760275964061496000,4707,42.4
2019,10,2: Weekday2 (M-F),BB-WB,WB,13832,593967,2.32874890355861520900,3958,24.9
2019,10,2: Weekday2 (M-F),GB-WB,WB,73311,593967,12.34260489219098030700,5799,52.8
2019,10,2: Weekday2 (M-F),GWB-WB,WB,199282,593967,33.55102219483574003300,5828,49.3
2019,10,2: Weekday2 (M-F),HT-WB,WB,83018,593967,13.97687076891477135900,5183,30.5
2019,10,2: Weekday2 (M-F),LT-WB,WB,170608,593967,28.72348127084501327500,5022,30.9
2019,10,2: Weekday2 (M-F),OB-WB,WB,53916,593967,9.07727196965487981700,4542,40.7
2019,10,3: Weekday3 (Tu-Th),BB-EB,EB,16863,543045,3.10526751926635914200,4107,26
2019,10,3: Weekday3 (Tu-Th),GB-EB,EB,71121,543045,13.09670469298124464800,5723,48.9
2019,10,3: Weekday3 (Tu-Th),GWB-EB,EB,195867,543045,36.06828163411871944300,5808,48.2
2019,10,3: Weekday3 (Tu-Th),HT-EB,EB,71912,543045,13.24236481322910624300,4788,25.6
2019,10,3: Weekday3 (Tu-Th),LT-EB,EB,132382,543045,24.37772191991455588400,4626,27.2
2019,10,3: Weekday3 (Tu-Th),OB-EB,EB,54900,543045,10.10965942049001464000,4658,41.2
2019,10,3: Weekday3 (Tu-Th),BB-WB,WB,13965,577849,2.41672132339071279900,3974,25
2019,10,3: Weekday3 (Tu-Th),GB-WB,WB,68368,577849,11.83146462138032600200,5544,48.9
2019,10,3: Weekday3 (Tu-Th),GWB-WB,WB,192544,577849,33.32081564560983924900,5666,46.9
2019,10,3: Weekday3 (Tu-Th),HT-WB,WB,82751,577849,14.32052318166164517000,5128,29.7
2019,10,3: Weekday3 (Tu-Th),LT-WB,WB,169917,577849,29.40508679603148919500,4983,30.3
2019,10,3: Weekday3 (Tu-Th),OB-WB,WB,50304,577849,8.70538843192598758500,4442,38.9
2019,10,4: Weekend2 (F-Su),BB-EB,EB,21678,628433,3.44953240838721072900,4788,36.2
2019,10,4: Weekend2 (F-Su),GB-EB,EB,92521,628433,14.72249229432572764300,6311,61
2019,10,4: Weekend2 (F-Su),GWB-EB,EB,251321,628433,39.99169362525519824700,6348,58.2
2019,10,4: Weekend2 (F-Su),HT-EB,EB,64175,628433,10.21190803156422403000,5137,29.1
2019,10,4: Weekend2 (F-Su),LT-EB,EB,113386,628433,18.04265530295194555300,4885,32.1
2019,10,4: Weekend2 (F-Su),OB-EB,EB,85352,628433,13.58171833751569379700,4929,46.6
2019,10,4: Weekend2 (F-Su),BB-WB,WB,12747,675810,1.88618102721179029600,3685,23.7
2019,10,4: Weekend2 (F-Su),GB-WB,WB,100918,675810,14.93289534040632722200,6198,63.8
2019,10,4: Weekend2 (F-Su),GWB-WB,WB,252320,675810,37.33593761560201831900,6104,58.1
2019,10,4: Weekend2 (F-Su),HT-WB,WB,78928,675810,11.67902221038457554600,5576,35.6
2019,10,4: Weekend2 (F-Su),LT-WB,WB,148793,675810,22.01698702297983160900,5269,36.2
2019,10,4: Weekend2 (F-Su),OB-WB,WB,82104,675810,12.14897678341545700700,4660,45.7
2019,10,5: Weekend Day (Sa-Su),BB-EB,EB,22191,643468,3.44865634343898997300,4929,39.1
2019,10,5: Weekend Day (Sa-Su),GB-EB,EB,99664,643468,15.48857130424512174700,6351,63.6
2019,10,5: Weekend Day (Sa-Su),GWB-EB,EB,263485,643468,40.94764619219603772100,6314,58.9
2019,10,5: Weekend Day (Sa-Su),HT-EB,EB,59928,643468,9.31328364425270565100,5319,31
2019,10,5: Weekend Day (Sa-Su),LT-EB,EB,101603,643468,15.78990719041195521800,5012,34.3
2019,10,5: Weekend Day (Sa-Su),OB-EB,EB,96597,643468,15.01193532545518969100,5003,47.9
2019,10,5: Weekend Day (Sa-Su),BB-WB,WB,11932,681626,1.75052007992652862400,3514,23.6
2019,10,5: Weekend Day (Sa-Su),GB-WB,WB,104259,681626,15.29563132861715955700,5941,63.8
2019,10,5: Weekend Day (Sa-Su),GWB-WB,WB,262182,681626,38.46420177634069123000,5912,59
2019,10,5: Weekend Day (Sa-Su),HT-WB,WB,77715,681626,11.40141367846883775000,5720,37.8
2019,10,5: Weekend Day (Sa-Su),LT-WB,WB,135971,681626,19.94803601975276764700,5228,38.4
2019,10,5: Weekend Day (Sa-Su),OB-WB,WB,89567,681626,13.14019711689401519300,4537,45.7
2019,11,0: All Days (M-Su),BB-EB,EB,20219,632461,3.19687696158340198100,4360,30.4
2019,11,0: All Days (M-Su),GB-EB,EB,84359,632461,13.33821373966141785800,6010,55.8
2019,11,0: All Days (M-Su),GWB-EB,EB,242162,632461,38.28884310653146992500,6040,54.1
2019,11,0: All Days (M-Su),HT-EB,EB,74974,632461,11.85432777673247836600,4873,27.8
2019,11,0: All Days (M-Su),LT-EB,EB,138258,632461,21.86032024108996444000,4756,31.2
2019,11,0: All Days (M-Su),OB-EB,EB,72489,632461,11.46141817440126743000,4823,44.9
2019,11,0: All Days (M-Su),BB-WB,WB,14691,668855,2.19644018509243408500,3852,25.2
2019,11,0: All Days (M-Su),GB-WB,WB,87352,668855,13.05993077722376299800,5892,58.6
2019,11,0: All Days (M-Su),GWB-WB,WB,238641,668855,35.67903357229892876600,5784,52.5
2019,11,0: All Days (M-Su),HT-WB,WB,89234,668855,13.34130715924976265400,5310,33
2019,11,0: All Days (M-Su),LT-WB,WB,171512,668855,25.64262807334923114900,5015,33.6
2019,11,0: All Days (M-Su),OB-WB,WB,67425,668855,10.08066023278588034800,4503,42.9
2019,11,1: Weekday (M-Th),BB-EB,EB,18992,615652,3.08485962849142047800,4199,27.2
2019,11,1: Weekday (M-Th),GB-EB,EB,78648,615652,12.77474937139812751400,5908,51.3
2019,11,1: Weekday (M-Th),GWB-EB,EB,226557,615652,36.79952310720991729100,6023,51.6
2019,11,1: Weekday (M-Th),HT-EB,EB,79263,615652,12.87464346741340887400,4787,26.5
2019,11,1: Weekday (M-Th),LT-EB,EB,147323,615652,23.92959009310454607500,4692,28.6
2019,11,1: Weekday (M-Th),OB-EB,EB,64869,615652,10.53663433238257976900,4828,42.8
2019,11,1: Weekday (M-Th),BB-WB,WB,15315,655520,2.33631315596778130300,4087,26.5
2019,11,1: Weekday (M-Th),GB-WB,WB,80842,655520,12.33249938979741274100,5832,53.9
2019,11,1: Weekday (M-Th),GWB-WB,WB,222816,655520,33.99072492067366365600,5742,48.5
2019,11,1: Weekday (M-Th),HT-WB,WB,92313,655520,14.08240785940932389600,5147,30.9
2019,11,1: Weekday (M-Th),LT-WB,WB,184402,655520,28.13064437393214547200,4952,31.2
2019,11,1: Weekday (M-Th),OB-WB,WB,59832,655520,9.12741030021967293100,4523,40.6
2019,11,2: Weekday2 (M-F),BB-EB,EB,19091,615112,3.10366242245314674400,4224,27.5
2019,11,2: Weekday2 (M-F),GB-EB,EB,78899,615112,12.82676975900323843500,5871,51.5
2019,11,2: Weekday2 (M-F),GWB-EB,EB,227201,615112,36.93652538074366944600,6021,52.2
2019,11,2: Weekday2 (M-F),HT-EB,EB,78662,615112,12.78824019040434912700,4774,26.7
2019,11,2: Weekday2 (M-F),LT-EB,EB,146032,615112,23.74071713769199755500,4683,29.2
2019,11,2: Weekday2 (M-F),OB-EB,EB,65227,615112,10.60408510970359869400,4773,42.8
2019,11,2: Weekday2 (M-F),BB-WB,WB,15136,656712,2.30481550512248900600,4022,26
2019,11,2: Weekday2 (M-F),GB-WB,WB,83317,656712,12.68699216703821462100,5976,56.6
2019,11,2: Weekday2 (M-F),GWB-WB,WB,223992,656712,34.10810218177831378100,5847,50.3
2019,11,2: Weekday2 (M-F),HT-WB,WB,91609,656712,13.94964611580114266200,5172,31.2
2019,11,2: Weekday2 (M-F),LT-WB,WB,180921,656712,27.54951942403976172200,4959,31.5
2019,11,2: Weekday2 (M-F),OB-WB,WB,61737,656712,9.40092460622007820800,4582,41.8
2019,11,3: Weekday3 (Tu-Th),BB-EB,EB,19446,620865,3.13208185354304075800,4215,27.5
2019,11,3: Weekday3 (Tu-Th),GB-EB,EB,80052,620865,12.89362421782513106700,5922,51.4
2019,11,3: Weekday3 (Tu-Th),GWB-EB,EB,229239,620865,36.92251938827281293000,6020,51.2
2019,11,3: Weekday3 (Tu-Th),HT-EB,EB,79312,620865,12.77443566636869528800,4798,26.4
2019,11,3: Weekday3 (Tu-Th),LT-EB,EB,146969,620865,23.67165164729852705500,4685,28.5
2019,11,3: Weekday3 (Tu-Th),OB-EB,EB,65847,620865,10.60568722669179290200,4802,42.6
2019,11,3: Weekday3 (Tu-Th),BB-WB,WB,15438,670006,2.30415847022265472200,4068,26.5
2019,11,3: Weekday3 (Tu-Th),GB-WB,WB,84035,670006,12.54242499320901603900,5901,54.8
2019,11,3: Weekday3 (Tu-Th),GWB-WB,WB,227374,670006,33.93611400494920941000,5793,49.1
2019,11,3: Weekday3 (Tu-Th),HT-WB,WB,93085,670006,13.89315916573881427900,5176,31
2019,11,3: Weekday3 (Tu-Th),LT-WB,WB,188299,670006,28.10407667991032916100,4965,31.3
2019,11,3: Weekday3 (Tu-Th),OB-WB,WB,61775,670006,9.22006668596997638800,4569,41.2
2019,11,4: Weekend2 (F-Su),BB-EB,EB,21621,651669,3.31778863195886255100,4525,33.7
2019,11,4: Weekend2 (F-Su),GB-EB,EB,90885,651669,13.94649737827025683300,6113,60.3
2019,11,4: Weekend2 (F-Su),GWB-EB,EB,259996,651669,39.89694154547784227900,6058,56.6
2019,11,4: Weekend2 (F-Su),HT-EB,EB,70072,651669,10.75269807218081572100,4985,29.6
2019,11,4: Weekend2 (F-Su),LT-EB,EB,127897,651669,19.62606783505122999600,4841,34.6
2019,11,4: Weekend2 (F-Su),OB-EB,EB,81198,651669,12.46000653706099262000,4819,46.8
2019,11,4: Weekend2 (F-Su),BB-WB,WB,13978,684095,2.04328346209225326900,3543,23.4
2019,11,4: Weekend2 (F-Su),GB-WB,WB,94791,684095,13.85640883210665185400,5952,63.2
2019,11,4: Weekend2 (F-Su),GWB-WB,WB,256727,684095,37.52797491576462333400,5825,56.4
2019,11,4: Weekend2 (F-Su),HT-WB,WB,85716,684095,12.52983869199453292300,5512,35.6
2019,11,4: Weekend2 (F-Su),LT-WB,WB,156779,684095,22.91772341560748141700,5101,36.9
2019,11,4: Weekend2 (F-Su),OB-WB,WB,76104,684095,11.12477068243445720300,4484,45
2019,11,5: Weekend Day (Sa-Su),BB-EB,EB,22851,672940,3.39569649597289505800,4633,36.2
2019,11,5: Weekend Day (Sa-Su),GB-EB,EB,97098,672940,14.42892382678990697500,6278,64
2019,11,5: Weekend Day (Sa-Su),GWB-EB,EB,277070,672940,41.17306149136624364700,6078,57.8
2019,11,5: Weekend Day (Sa-Su),HT-EB,EB,66368,672940,9.86239486432668588600,5153,31.1
2019,11,5: Weekend Day (Sa-Su),LT-EB,EB,120118,672940,17.84973400303147383100,4969,37
2019,11,5: Weekend Day (Sa-Su),OB-EB,EB,89435,672940,13.29018931851279460300,4911,48.6
2019,11,5: Weekend Day (Sa-Su),BB-WB,WB,13653,697190,1.95828970581907371000,3388,22.8
2019,11,5: Weekend Day (Sa-Su),GB-WB,WB,96767,697190,13.87957371735108076700,5723,62.5
2019,11,5: Weekend Day (Sa-Su),GWB-WB,WB,272822,697190,39.13165708056627318200,5663,56.7
2019,11,5: Weekend Day (Sa-Su),HT-WB,WB,83693,697190,12.00433167429251710400,5663,37.5
2019,11,5: Weekend Day (Sa-Su),LT-WB,WB,149556,697190,21.45125432091682324800,5177,39.8
2019,11,5: Weekend Day (Sa-Su),OB-WB,WB,80699,697190,11.57489350105423198800,4361,44.8
2019,12,0: All Days (M-Su),BB-EB,EB,21343,642157,3.32364203769483163800,4421,30
2019,12,0: All Days (M-Su),GB-EB,EB,89887,642157,13.99766723713982717600,6172,57.1
2019,12,0: All Days (M-Su),GWB-EB,EB,246173,642157,38.33532921076932899600,6157,54.7
2019,12,0: All Days (M-Su),HT-EB,EB,75561,642157,11.76674863000792641100,4942,28.2
2019,12,0: All Days (M-Su),LT-EB,EB,132967,642157,20.70630702460613214500,4801,31.5
2019,12,0: All Days (M-Su),OB-EB,EB,76226,642157,11.87030585978195363400,4891,45.3
2019,12,0: All Days (M-Su),BB-WB,WB,14718,696199,2.11405072400276357800,3803,24.3
2019,12,0: All Days (M-Su),GB-WB,WB,89127,696199,12.80194312258420365400,5859,57.7
2019,12,0: All Days (M-Su),GWB-WB,WB,246846,696199,35.45624167802596671400,5828,53.7
2019,12,0: All Days (M-Su),HT-WB,WB,90893,696199,13.05560622752977237800,5381,34
2019,12,0: All Days (M-Su),LT-WB,WB,182082,696199,26.15372903437091980900,5164,36.5
2019,12,0: All Days (M-Su),OB-WB,WB,72533,696199,10.41842921348637386700,4508,43.3
2019,12,1: Weekday (M-Th),BB-EB,EB,19929,614505,3.24309810335147801900,4255,27.3
2019,12,1: Weekday (M-Th),GB-EB,EB,83910,614505,13.65489296262845705100,5982,52.4
2019,12,1: Weekday (M-Th),GWB-EB,EB,223512,614505,36.37269021407474308600,5976,50.8
2019,12,1: Weekday (M-Th),HT-EB,EB,77623,614505,12.63179306921831392700,4802,26.9
2019,12,1: Weekday (M-Th),LT-EB,EB,141858,614505,23.08492201039861351800,4688,29
2019,12,1: Weekday (M-Th),OB-EB,EB,67673,614505,11.01260364032839439900,4779,42.6
2019,12,1: Weekday (M-Th),BB-WB,WB,15082,658547,2.29019341064495017100,3934,25
2019,12,1: Weekday (M-Th),GB-WB,WB,82263,658547,12.49159133668515686800,5677,52.9
2019,12,1: Weekday (M-Th),GWB-WB,WB,224474,658547,34.08625352480536696700,5726,49.8
2019,12,1: Weekday (M-Th),HT-WB,WB,90667,658547,13.76773411768636103400,5235,31.7
2019,12,1: Weekday (M-Th),LT-WB,WB,181298,658547,27.53000165515900915200,5072,33.3
2019,12,1: Weekday (M-Th),OB-WB,WB,64763,658547,9.83422595501915580800,4443,41
2019,12,2: Weekday2 (M-F),BB-EB,EB,20465,624463,3.27721578380144219900,4308,27.8
2019,12,2: Weekday2 (M-F),GB-EB,EB,84943,624463,13.60256732584636719900,6052,53.3
2019,12,2: Weekday2 (M-F),GWB-EB,EB,228015,624463,36.51377263344665736800,6069,51.9
2019,12,2: Weekday2 (M-F),HT-EB,EB,78689,624463,12.60106683662602908400,4820,27
2019,12,2: Weekday2 (M-F),LT-EB,EB,143678,624463,23.00824868727210419200,4718,29.5
2019,12,2: Weekday2 (M-F),OB-EB,EB,68673,624463,10.99712873300739995800,4790,42.8
2019,12,2: Weekday2 (M-F),BB-WB,WB,15314,672353,2.27767259162969452100,3921,24.9
2019,12,2: Weekday2 (M-F),GB-WB,WB,84591,672353,12.58133748194772686400,5814,54.5
2019,12,2: Weekday2 (M-F),GWB-WB,WB,229469,672353,34.12924460811508240500,5866,51
2019,12,2: Weekday2 (M-F),HT-WB,WB,91664,672353,13.63331464275462443100,5246,31.7
2019,12,2: Weekday2 (M-F),LT-WB,WB,184689,672353,27.46905271486852888300,5091,33.4
2019,12,2: Weekday2 (M-F),OB-WB,WB,66626,672353,9.90937796068434289700,4535,42
2019,12,3: Weekday3 (Tu-Th),BB-EB,EB,19992,619333,3.22798882023079668000,4258,27.7
2019,12,3: Weekday3 (Tu-Th),GB-EB,EB,85230,619333,13.76157898900914370800,5891,51.5
2019,12,3: Weekday3 (Tu-Th),GWB-EB,EB,227576,619333,36.74533732257121774600,5919,50
2019,12,3: Weekday3 (Tu-Th),HT-EB,EB,77395,619333,12.49650834042429516900,4779,26.5
2019,12,3: Weekday3 (Tu-Th),LT-EB,EB,139357,619333,22.50114235798835198500,4685,28.8
2019,12,3: Weekday3 (Tu-Th),OB-EB,EB,69783,619333,11.26744416977619471300,4704,42
2019,12,3: Weekday3 (Tu-Th),BB-WB,WB,15204,669414,2.27124021905726501100,3936,25.2
2019,12,3: Weekday3 (Tu-Th),GB-WB,WB,83465,669414,12.46836785606515549400,5592,52.5
2019,12,3: Weekday3 (Tu-Th),GWB-WB,WB,230768,669414,34.47313620569632544300,5672,49.5
2019,12,3: Weekday3 (Tu-Th),HT-WB,WB,91400,669414,13.65373296644527900500,5200,31.5
2019,12,3: Weekday3 (Tu-Th),LT-WB,WB,180692,669414,26.99256364521805639000,5056,32.8
2019,12,3: Weekday3 (Tu-Th),OB-WB,WB,67885,669414,10.14095910751791865700,4413,41.2
2019,12,4: Weekend2 (F-Su),BB-EB,EB,23301,680444,3.42438172722516474500,4621,33.2
